brand,model,price,kilometrage,body_type,fuel_type,transmission,puissance_fiscale,registration_year,new,fuel_type_simple,year_extracted
Audi,A5 Sportback,67000.0,170000.0,Berline,Diesel,Automatique,8 cv,9.2010,no,diesel,2010.0
Opel,Astra,95000.0,5000.0,Compacte,Essence,Automatique,7 cv,6.2025,no,essence,2025.0
KIA,Sportage,49000.0,230000.0,SUV,Diesel,Manuelle,10 cv,11.2010,no,diesel,2010.0
Volkswagen,Polo,48000.0,119000.0,Citadine,Essence,Manuelle,4 cv,3.2022,no,essence,2022.0
Porsche,Cayenne,119000.0,271000.0,SUV,Essence,Automatique,21 cv,5.2011,no,essence,2011.0
BMW,Série 1,62000.0,115000.0,Compacte,Essence,Automatique,9 cv,6.2015,no,essence,2015.0
Dacia,Duster,69000.0,130000.0,SUV,Diesel,Manuelle,6 cv,9.2020,no,diesel,2020.0
Mercedes-Benz,Classe E,114000.0,156000.0,Berline,Essence,Automatique,9 cv,5.2019,no,essence,2019.0
Mercedes-Benz,Classe E coupé,198000.0,100000.0,Coupé,Essence,Automatique,10 cv,10.2018,no,essence,2018.0
Peugeot,2008,42000.0,127000.0,SUV,Essence,Automatique,6 cv,5.2018,no,essence,2018.0
KIA,Rio Berline,58000.0,114000.0,Berline,Essence,Automatique,6 cv,8.2019,no,essence,2019.0
Seat,Ibiza,61000.0,75000.0,Citadine,Essence,Manuelle,4 cv,10.2021,no,essence,2021.0
Hyundai,Grand i10,45500.0,30000.0,Citadine,Essence,Manuelle,4 cv,10.2023,no,essence,2023.0
Dacia,Sandero,35500.0,184000.0,Citadine,Essence,Manuelle,5 cv,6.2014,no,essence,2014.0
Audi,Q3 Sportback,150000.0,120000.0,SUV,Diesel,Automatique,8 cv,10.2020,no,diesel,2020.0
GWM,Haval H6,68000.0,103000.0,SUV,Essence,Automatique,9 cv,11.2021,no,essence,2021.0
KIA,Rio Berline,57000.0,95000.0,Berline,Essence,Manuelle,6 cv,11.2021,no,essence,2021.0
Mercedes-Benz,Classe E,195000.0,55000.0,Berline,Hybride rechargeable essence,Automatique,10 cv,11.2022,no,hybride,2022.0
Renault,Clio,46500.0,48000.0,Citadine,Essence,Manuelle,5 cv,9.2018,no,essence,2018.0
Citroën,C4 Cactus,35900.0,180000.0,Compacte,Essence,Manuelle,5 cv,3.2017,no,essence,2017.0
KIA,Picanto,44500.0,63000.0,Citadine,Essence,Automatique,4 cv,12.2021,no,essence,2021.0
Mazda,3 sedan,64000.0,76000.0,Berline,Essence,Manuelle,6 cv,6.2021,no,essence,2021.0
Volkswagen,Passat,49500.0,283000.0,Berline,Essence,Manuelle,7 cv,9.2016,no,essence,2016.0
Volkswagen,Tiguan,66000.0,299000.0,SUV,Diesel,Manuelle,8 cv,3.2014,no,diesel,2014.0
Peugeot,508,34000.0,229000.0,Berline,Essence,Automatique,7 cv,9.2011,no,essence,2011.0
KIA,Picanto,56000.0,117.0,Citadine,Essence,Manuelle,5 cv,10.2025,no,essence,2025.0
Suzuki,Celerio,38500.0,30000.0,Citadine,Essence,Manuelle,4 cv,9.2023,no,essence,2023.0
Mercedes-Benz,Classe C,76000.0,200000.0,Berline,Essence,Manuelle,8 cv,1.2015,no,essence,2015.0
KIA,Picanto,40500.0,98000.0,Citadine,Essence,Manuelle,5 cv,11.2022,no,essence,2022.0
Mercedes-Benz,Classe E,129000.0,190000.0,Berline,Essence,Automatique,9 cv,1.2021,no,essence,2021.0
Audi,Q3,85000.0,190000.0,SUV,Essence,Automatique,8 cv,11.2017,no,essence,2017.0
Mercedes-Benz,Classe C coupé,72000.0,100000.0,Coupé,Essence,Automatique,9 cv,5.2013,no,essence,2013.0
BMW,Série 5,42000.0,177000.0,Berline,Essence,Automatique,13 cv,11.2008,no,essence,2008.0
Volkswagen,Passat,99000.0,157000.0,Berline,Diesel,Automatique,6 cv,9.2019,no,diesel,2019.0
Mercedes-Benz,Classe A,129000.0,70000.0,Compacte,Essence,Automatique,8 cv,3.2019,no,essence,2019.0
Mercedes-Benz,GLC,169000.0,94000.0,SUV,Hybride rechargeable essence,Automatique,12 cv,8.2020,no,hybride,2020.0
Mercedes-Benz,Classe A,54000.0,151000.0,Compacte,Essence,Manuelle,6 cv,8.2013,no,essence,2013.0
Renault,Clio,42000.0,66000.0,Citadine,Essence,Manuelle,5 cv,12.2021,no,essence,2021.0
Chery,Tiggo 7 Pro,56000.0,128000.0,SUV,Essence,Automatique,9 cv,9.2020,no,essence,2020.0
Ssangyong,Chairman,94000.0,6000.0,Berline,Essence,Manuelle,17 cv,3.2017,no,essence,2017.0
Suzuki,Celerio,39500.0,15000.0,Citadine,Essence,Manuelle,4 cv,9.2023,no,essence,2023.0
Ford,Kuga,56000.0,103000.0,SUV,Essence,Manuelle,8 cv,10.2018,no,essence,2018.0
Alfa Romeo,Giulietta,47000.0,146000.0,Compacte,Essence,Automatique,9 cv,1.2018,no,essence,2018.0
BMW,Série 1,108000.0,92000.0,Compacte,Essence,Automatique,8 cv,11.2021,no,essence,2021.0
Volkswagen,Golf 8,105000.0,61000.0,Compacte,Essence,Automatique,7 cv,10.2021,no,essence,2021.0
Dacia,Logan,45000.0,88000.0,Berline,Essence,Manuelle,5 cv,7.2023,no,essence,2023.0
Mercedes-Benz,Classe A,97000.0,100000.0,Compacte,Essence,Automatique,7 cv,1.2020,no,essence,2020.0
BMW,Série 5,59500.0,230000.0,Berline,Essence,Automatique,10 cv,12.2012,no,essence,2012.0
Audi,A3 Berline,49000.0,177000.0,Berline,Essence,Manuelle,10 cv,10.2014,no,essence,2014.0
Nissan,Altima,46000.0,138000.0,Berline,Essence,Automatique,11 cv,9.2015,no,essence,2015.0
Peugeot,2008,58000.0,100000.0,SUV,Essence,Automatique,7 cv,10.2020,no,essence,2020.0
Audi,Q5,136000.0,256000.0,SUV,Diesel,Automatique,11 cv,9.2018,no,diesel,2018.0
Mercedes-Benz,Classe A,112000.0,149000.0,Compacte,Diesel,Automatique,6 cv,7.2019,no,diesel,2019.0
KIA,Sportage,129000.0,25000.0,SUV,Essence,Automatique,10 cv,7.2023,no,essence,2023.0
KIA,Sportage,78500.0,173000.0,SUV,Diesel,Automatique,7 cv,4.2018,no,diesel,2018.0
Ford,Fiesta,32500.0,230000.0,Citadine,Essence,Manuelle,5 cv,5.2016,no,essence,2016.0
Citroën,Berlingo,56000.0,150000.0,Monospace,Diesel,Manuelle,5 cv,10.2018,no,diesel,2018.0
Citroën,DS5,48000.0,185000.0,Compacte,Diesel,Manuelle,9 cv,10.2012,no,diesel,2012.0
Seat,Leon,79000.0,156000.0,Compacte,Essence,Manuelle,6 cv,12.2021,no,essence,2021.0
Suzuki,Celerio,40900.0,10000.0,Citadine,Essence,Manuelle,4 cv,8.2023,no,essence,2023.0
KIA,Picanto,43000.0,81000.0,Citadine,Essence,Automatique,4 cv,7.2021,no,essence,2021.0
Hyundai,Tucson,89000.0,99000.0,SUV,Diesel,Automatique,7 cv,3.2021,no,diesel,2021.0
Mercedes-Benz,Classe E,130000.0,165000.0,Berline,Essence,Automatique,9 cv,5.2018,no,essence,2018.0
GWM,Haval H6,52000.0,234000.0,SUV,Essence,Automatique,9 cv,1.2018,no,essence,2018.0
Renault,Express Van,48000.0,38000.0,Utilitaire,Diesel,Manuelle,5 cv,12.2023,no,diesel,2023.0
Mercedes-Benz,Classe C,67000.0,135000.0,Berline,Essence,Automatique,11 cv,5.2012,no,essence,2012.0
Porsche,Cayenne,64000.0,175000.0,SUV,Essence,Automatique,21 cv,5.2008,no,essence,2008.0
Porsche,Cayenne,325000.0,89000.0,SUV,Essence,Automatique,33 cv,10.2018,no,essence,2018.0
Mercedes-Benz,Classe C,129000.0,93000.0,Berline,Essence,Automatique,8 cv,9.2020,no,essence,2020.0
Toyota,Hilux Double Cabine,151000.0,89000.0,Pick up,Diesel,Manuelle,8 cv,7.2019,no,diesel,2019.0
Mercedes-Benz,EQA,149000.0,43000.0,SUV,Electrique,Automatique,6 cv,5.2022,no,electrique,2022.0
Jeep,Grand Cherokee,175000.0,190000.0,SUV,Diesel,Automatique,16 cv,5.2015,no,diesel,2015.0
Mercedes-Benz,Classe E,69000.0,208000.0,Berline,Essence,Automatique,10 cv,10.2013,no,essence,2013.0
Volkswagen,Polo,45000.0,86000.0,Citadine,Essence,Manuelle,4 cv,5.2021,no,essence,2021.0
BMW,X6,99000.0,193000.0,SUV,Diesel,Automatique,15 cv,5.2011,no,diesel,2011.0
Mercedes-Benz,GLA,129000.0,40000.0,SUV,Essence,Automatique,9 cv,8.2019,no,essence,2019.0
Peugeot,3008,31000.0,200000.0,Monospace,Essence,Manuelle,7 cv,6.2013,no,essence,2013.0
Mercedes-Benz,Classe E,75000.0,125000.0,Berline,Essence,Automatique,11 cv,10.2013,no,essence,2013.0
Chery,Tiggo 7 Pro,74000.0,116000.0,SUV,Essence,Automatique,9 cv,9.2021,no,essence,2021.0
Volkswagen,Polo,42000.0,160000.0,Citadine,Essence,Manuelle,4 cv,12.2020,no,essence,2020.0
Ford,Ecosport,58000.0,80000.0,SUV,Essence,Manuelle,7 cv,10.2018,no,essence,2018.0
Seat,Ibiza,55000.0,65000.0,Citadine,Essence,Manuelle,4 cv,11.2020,no,essence,2020.0
KIA,Rio 5p,57500.0,85000.0,Citadine,Essence,Manuelle,5 cv,9.2021,no,essence,2021.0
Volkswagen,Golf 7,68000.0,53000.0,Compacte,Essence,Manuelle,5 cv,10.2017,no,essence,2017.0
Audi,A4,79000.0,103000.0,Berline,Essence,Automatique,8 cv,10.2017,no,essence,2017.0
Peugeot,2008,89000.0,112000.0,SUV,Diesel,Automatique,6 cv,10.2020,no,diesel,2020.0
Citroën,C4 Cactus,58000.0,148000.0,Compacte,Diesel,Manuelle,5 cv,10.2019,no,diesel,2019.0
GWM,M4,39500.0,104000.0,SUV,Essence,Manuelle,6 cv,7.2018,no,essence,2018.0
Citroën,C4,39000.0,222000.0,Compacte,Diesel,Manuelle,6 cv,10.2014,no,diesel,2014.0
Seat,Leon,52000.0,96000.0,Compacte,Essence,Automatique,6 cv,10.2014,no,essence,2014.0
Ford,Mustang,115000.0,16000.0,Coupé,Essence,Automatique,28 cv,1.2010,no,essence,2010.0
Ford,Fusion,57000.0,85000.0,Berline,Essence,Manuelle,9 cv,12.2016,no,essence,2016.0
Jeep,Renegade,69000.0,74000.0,SUV,Essence,Automatique,8 cv,1.2019,no,essence,2019.0
KIA,Sportage,148600.0,39000.0,SUV,Essence,Automatique,10 cv,6.2022,no,essence,2022.0
Mercedes-Benz,GLA,115000.0,67000.0,SUV,Essence,Automatique,8 cv,8.2016,no,essence,2016.0
Mercedes-Benz,Classe E,59000.0,161000.0,Berline,Diesel,Automatique,12 cv,10.2009,no,diesel,2009.0
Volkswagen,Golf 8,83500.0,136000.0,Compacte,Hybride léger essence,Automatique,6 cv,1.2021,no,hybride,2021.0
Ford,Ecosport,58000.0,75000.0,SUV,Essence,Manuelle,7 cv,5.2020,no,essence,2020.0
Mazda,CX-3,78000.0,86000.0,SUV,Essence,Automatique,9 cv,8.2018,no,essence,2018.0
Peugeot,508,58000.0,171000.0,Berline,Diesel,Automatique,6 cv,5.2017,no,diesel,2017.0
KIA,Sorento,69000.0,210000.0,SUV,Diesel,Automatique,12 cv,11.2015,no,diesel,2015.0
Mercedes-Benz,Classe E,118000.0,154000.0,Berline,Essence,Automatique,10 cv,4.2016,no,essence,2016.0
Volkswagen,Passat,63000.0,104000.0,Berline,Essence,Manuelle,6 cv,7.2017,no,essence,2017.0
Mercedes-Benz,Classe E,115000.0,130000.0,Berline,Essence,Automatique,10 cv,8.2016,no,essence,2016.0
Suzuki,Jimny 3 portes,87000.0,51000.0,SUV,Essence,Automatique,6 cv,1.2023,no,essence,2023.0
Peugeot,308,60000.0,60000.0,Compacte,Diesel,Manuelle,5 cv,6.2020,no,diesel,2020.0
Volkswagen,Transporter Fourgon 6.1,67000.0,139000.0,Utilitaire,Diesel,Manuelle,7 cv,5.2019,no,diesel,2019.0
Alfa Romeo,Stelvio,137000.0,98000.0,SUV,Essence,Automatique,17 cv,12.2019,no,essence,2019.0
Mercedes-Benz,Classe E,128000.0,107000.0,Berline,Essence,Automatique,9 cv,5.2018,no,essence,2018.0
Mercedes-Benz,ML,68000.0,198000.0,SUV,Essence,Automatique,19 cv,5.2011,no,essence,2011.0
Ford,Fusion,67000.0,67000.0,Berline,Essence,Automatique,9 cv,7.2022,no,essence,2022.0
BMW,Série 3,59000.0,185000.0,Berline,Essence,Automatique,7 cv,4.2013,no,essence,2013.0
BMW,Série 3,64000.0,127000.0,Berline,Essence,Automatique,10 cv,9.2013,no,essence,2013.0
Mercedes-Benz,Classe C,124000.0,125000.0,Berline,Essence,Automatique,9 cv,7.2018,no,essence,2018.0
Mercedes-Benz,Classe C,197000.0,40000.0,Berline,Hybride léger essence,Automatique,9 cv,3.2024,no,hybride,2024.0
Audi,A1 Sportback,39500.0,199000.0,Citadine,Diesel,Automatique,5 cv,5.2012,no,diesel,2012.0
Jeep,Renegade,71000.0,77000.0,SUV,Essence,Automatique,8 cv,5.2020,no,essence,2020.0
Nissan,Qashqai,76000.0,111000.0,SUV,Essence,Automatique,6 cv,10.2020,no,essence,2020.0
Mercedes-Benz,Classe E,129000.0,190000.0,Berline,Essence,Automatique,9 cv,1.2021,no,essence,2021.0
Mercedes-Benz,Classe E,110000.0,187000.0,Berline,Essence,Automatique,10 cv,10.2016,no,essence,2016.0
Volkswagen,Golf 8,75000.0,177000.0,Compacte,Essence,Automatique,6 cv,10.2021,no,essence,2021.0
Mercedes-Benz,Classe C,115000.0,156000.0,Berline,Diesel,Automatique,7 cv,3.2020,no,diesel,2020.0
Mercedes-Benz,CLA,158000.0,65000.0,Berline,Hybride rechargeable essence,Automatique,8 cv,2.2021,no,hybride,2021.0
Mercedes-Benz,Classe C,85000.0,164000.0,Berline,Essence,Automatique,9 cv,1.2014,no,essence,2014.0
Volkswagen,Amarok,115000.0,140000.0,Pick up,Diesel,Automatique,7 cv,2.2017,no,diesel,2017.0
Ssangyong,Tivoli,58000.0,88700.0,SUV,Essence,Automatique,8 cv,1.2018,no,essence,2018.0
Peugeot,Partner,47900.0,149000.0,Utilitaire,Diesel,Manuelle,5 cv,5.2021,no,diesel,2021.0
Ford,Kuga,94000.0,59000.0,SUV,Essence,Automatique,8 cv,6.2022,no,essence,2022.0
Mercedes-Benz,Classe C,95000.0,54667.0,Berline,Essence,Manuelle,8 cv,7.2017,no,essence,2017.0
Mercedes-Benz,Classe A,102000.0,110000.0,Compacte,Essence,Automatique,7 cv,6.2019,no,essence,2019.0
Mercedes-Benz,CLA,127000.0,85000.0,Berline,Essence,Automatique,7 cv,7.2021,no,essence,2021.0
Land Rover,Range Rover Evoque,159000.0,110000.0,SUV,Hybride rechargeable essence,Automatique,11 cv,9.2021,no,hybride,2021.0
Mercedes-Benz,Classe A,169000.0,15000.0,Compacte,Hybride léger essence,Automatique,8 cv,6.2023,no,hybride,2023.0
Mercedes-Benz,Classe C,142200.0,147000.0,Berline,Essence,Automatique,8 cv,8.2019,no,essence,2019.0
Mercedes-Benz,CLA,140000.0,69000.0,Berline,Hybride rechargeable essence,Automatique,8 cv,1.2021,no,hybride,2021.0
BMW,Série 4 Gran Coupé,105000.0,79000.0,Berline,Essence,Automatique,7 cv,11.2019,no,essence,2019.0
Land Rover,Range Rover Evoque,102000.0,160000.0,SUV,Diesel,Automatique,10 cv,11.2016,no,diesel,2016.0
BMW,Série 4 Gran Coupé,122000.0,90000.0,Berline,Essence,Automatique,7 cv,6.2019,no,essence,2019.0
Mercedes-Benz,Classe S,102000.0,165000.0,Berline,Essence,Automatique,18 cv,4.2010,no,essence,2010.0
Porsche,Cayenne,122000.0,195000.0,SUV,Essence,Automatique,21 cv,7.2012,no,essence,2012.0
BMW,Série 3,55000.0,161000.0,Berline,Essence,Automatique,7 cv,12.2012,no,essence,2012.0
Renault,Captur,69000.0,66000.0,SUV,Essence,Manuelle,5 cv,10.2021,no,essence,2021.0
Mercedes-Benz,Classe C,133000.0,98000.0,Berline,Diesel,Automatique,8 cv,3.2021,no,diesel,2021.0
Peugeot,2008,57000.0,11000.0,SUV,Essence,Automatique,5 cv,2.2021,no,essence,2021.0
Ford,Ecosport,55000.0,79000.0,SUV,Essence,Automatique,7 cv,4.2019,no,essence,2019.0
Mercedes-Benz,Classe C coupé,56000.0,200000.0,Coupé,Essence,Manuelle,9 cv,5.2012,no,essence,2012.0
Volkswagen,Polo,58000.0,80500.0,Citadine,Essence,Manuelle,4 cv,4.2022,no,essence,2022.0
Peugeot,208,43500.0,119000.0,Citadine,Diesel,Manuelle,5 cv,1.2021,no,diesel,2021.0
Renault,Megane,65000.0,55000.0,Compacte,Hybride rechargeable essence,Automatique,6 cv,2.2022,no,hybride,2022.0
Peugeot,308,52500.0,150000.0,Compacte,Diesel,Manuelle,5 cv,2.2021,no,diesel,2021.0
Volkswagen,Passat,98000.0,112000.0,Berline,Hybride rechargeable essence,Automatique,8 cv,2.2021,no,hybride,2021.0
Volkswagen,Tiguan,89000.0,108000.0,SUV,Essence,Automatique,12 cv,3.2019,no,essence,2019.0
Hyundai,Accent,39500.0,110000.0,Berline,Essence,Automatique,6 cv,3.2017,no,essence,2017.0
Mercedes-Benz,GLA,169000.0,35000.0,SUV,Hybride rechargeable essence,Automatique,8 cv,2.2022,no,hybride,2022.0
Volkswagen,Golf 8,76500.0,153000.0,Compacte,Essence,Automatique,6 cv,10.2021,no,essence,2021.0
Audi,A3 Sportback,129000.0,98000.0,Compacte,Hybride rechargeable essence,Automatique,8 cv,1.2022,no,hybride,2022.0
Audi,A3,57000.0,215000.0,Compacte,Diesel,Manuelle,6 cv,1.2017,no,diesel,2017.0
Volkswagen,Golf 8,89500.0,76000.0,Compacte,Essence,Manuelle,7 cv,3.2021,no,essence,2021.0
Dacia,Sandero Stepway,47500.0,98000.0,SUV,Essence,Manuelle,5 cv,2.2021,no,essence,2021.0
Audi,A3 Sportback,87000.0,158000.0,Compacte,Diesel,Manuelle,6 cv,2.2021,no,diesel,2021.0
Audi,Q3 Sportback,159000.0,70000.0,SUV,Hybride rechargeable essence,Automatique,8 cv,11.2021,no,hybride,2021.0
Land Rover,Range Rover Velar,312000.0,49000.0,SUV,Essence,Automatique,16 cv,4.2022,no,essence,2022.0
Suzuki,Jimny 5 portes,119000.0,100.0,SUV,Essence,Automatique,6 cv,7.2025,no,essence,2025.0
Land Rover,Discovery Sport,95000.0,190000.0,SUV,Diesel,Automatique,9 cv,2.2016,no,diesel,2016.0
Porsche,Cayenne,87000.0,90000.0,SUV,Essence,Automatique,21 cv,2.2008,no,essence,2008.0
Fiat,500,55000.0,43000.0,Citadine,Essence,Automatique,4 cv,6.2022,no,essence,2022.0
Volkswagen,Golf 7,54000.0,160000.0,Compacte,Essence,Manuelle,5 cv,8.2016,no,essence,2016.0
Mercedes-Benz,CLA,135000.0,50000.0,Berline,Essence,Automatique,7 cv,1.2020,no,essence,2020.0
Porsche,Panamera,245000.0,79000.0,Berline,Essence,Automatique,33 cv,7.2014,no,essence,2014.0
Mercedes-Benz,Classe C,135000.0,67000.0,Berline,Essence,Automatique,8 cv,12.2020,no,essence,2020.0
Peugeot,208,55000.0,25000.0,Citadine,Essence,Manuelle,6 cv,1.2021,no,essence,2021.0
Volkswagen,T-roc,69000.0,85000.0,SUV,Essence,Manuelle,6 cv,2.2019,no,essence,2019.0
Hyundai,Tucson,147000.0,35000.0,SUV,Hybride léger essence,Automatique,11 cv,10.2022,no,hybride,2022.0
Mercedes-Benz,CLA,145000.0,48000.0,Berline,Essence,Automatique,8 cv,12.2021,no,essence,2021.0
Chevrolet,Captiva,86000.0,18000.0,SUV,Essence,Automatique,9 cv,10.2023,no,essence,2023.0
Citroën,C3,39500.0,85000.0,Citadine,Essence,Manuelle,4 cv,6.2019,no,essence,2019.0
Hyundai,i20,66500.0,15000.0,Citadine,Essence,Manuelle,4 cv,5.2025,no,essence,2025.0
KIA,Stonic,65000.0,140000.0,SUV,Essence,Manuelle,6 cv,2.2021,no,essence,2021.0
BMW,X4,98000.0,150000.0,SUV,Essence,Automatique,11 cv,10.2016,no,essence,2016.0
KIA,Sportage,68000.0,149000.0,SUV,Essence,Automatique,8 cv,3.2018,no,essence,2018.0
Audi,Q8,350000.0,22000.0,SUV,Hybride léger essence,Automatique,23 cv,7.2021,no,hybride,2021.0
Alfa Romeo,Giulietta,49000.0,85000.0,Compacte,Essence,Manuelle,7 cv,5.2018,no,essence,2018.0
BMW,Série 3,85000.0,100000.0,Berline,Essence,Automatique,7 cv,11.2019,no,essence,2019.0
Hyundai,Kona,117000.0,14000.0,SUV,Hybride essence,Automatique,5 cv,1.2025,no,hybride,2025.0
Audi,Q3,98000.0,64000.0,SUV,Essence,Automatique,8 cv,6.2017,no,essence,2017.0
GWM,Haval H6,75000.0,99000.0,SUV,Essence,Automatique,9 cv,3.2021,no,essence,2021.0
Chery,Tiggo 3X,51000.0,30000.0,SUV,Essence,Automatique,6 cv,1.2022,no,essence,2022.0
KIA,Cerato,38500.0,51000.0,Berline,Essence,Manuelle,7 cv,9.2010,no,essence,2010.0
Jeep,Renegade,85000.0,35000.0,SUV,Essence,Automatique,8 cv,3.2022,no,essence,2022.0
Seat,Leon,69000.0,85000.0,Compacte,Essence,Manuelle,6 cv,8.2020,no,essence,2020.0
Mercedes-Benz,GLA,179000.0,56000.0,SUV,Diesel,Automatique,8 cv,6.2021,no,diesel,2021.0
Volkswagen,Polo,45000.0,87000.0,Citadine,Essence,Manuelle,4 cv,1.2022,no,essence,2022.0
KIA,Rio 5p,72000.0,45000.0,Citadine,Essence,Automatique,6 cv,4.2023,no,essence,2023.0
BMW,Série 4 Gran Coupé,225000.0,100000.0,Berline,Essence,Automatique,10 cv,8.2023,no,essence,2023.0
Alfa Romeo,Giulietta,51000.0,80000.0,Compacte,Essence,Manuelle,7 cv,4.2018,no,essence,2018.0
Toyota,Agya,43800.0,33000.0,Citadine,Essence,Automatique,5 cv,6.2023,no,essence,2023.0
KIA,Seltos,145005.0,18000.0,SUV,Essence,Automatique,8 cv,12.2024,no,essence,2024.0
Nissan,Qashqai,139000.0,11000.0,SUV,Hybride léger essence,Automatique,7 cv,5.2024,no,hybride,2024.0
Audi,Q5,158000.0,149000.0,SUV,Hybride léger diesel,Automatique,9 cv,7.2020,no,hybride,2020.0
Audi,A4,52000.0,67000.0,Berline,Essence,Manuelle,7 cv,7.2015,no,essence,2015.0
Mercedes-Benz,Classe C,148000.0,125000.0,Berline,Hybride léger essence,Automatique,9 cv,11.2019,no,hybride,2019.0
Land Rover,Range Rover Sport,255000.0,148000.0,SUV,Diesel,Automatique,20 cv,9.2019,no,diesel,2019.0
Audi,A5 Sportback,115000.0,140000.0,Berline,Essence,Automatique,8 cv,1.2020,no,essence,2020.0
Peugeot,508,35000.0,200000.0,Berline,Essence,Automatique,9 cv,1.2013,no,essence,2013.0
Hyundai,Tucson,98000.0,40000.0,SUV,Essence,Automatique,9 cv,1.2022,no,essence,2022.0
BMW,Série 1,46000.0,137000.0,Compacte,Diesel,Manuelle,6 cv,6.2012,no,diesel,2012.0
Land Rover,Range Rover Evoque,225000.0,50000.0,SUV,Diesel,Automatique,9 cv,6.2024,no,diesel,2024.0
Audi,Q5,135000.0,83000.0,SUV,Diesel,Manuelle,8 cv,7.2017,no,diesel,2017.0
Mercedes-Benz,Classe C,179000.0,90000.0,Berline,Hybride léger essence,Automatique,9 cv,2.2022,no,hybride,2022.0
Renault,Clio,51000.0,100000.0,Citadine,Essence,Manuelle,5 cv,2.2020,no,essence,2020.0
KIA,Sportage,94500.0,69000.0,SUV,Essence,Automatique,11 cv,6.2020,no,essence,2020.0
KIA,Sportage,80000.0,130000.0,SUV,Essence,Automatique,8 cv,5.2021,no,essence,2021.0
Volkswagen,Golf 6,46000.0,177000.0,Compacte,Diesel,Manuelle,6 cv,5.2012,no,diesel,2012.0
Ssangyong,Tivoli,69000.0,85000.0,SUV,Essence,Manuelle,6 cv,10.2022,no,essence,2022.0
Volkswagen,Tiguan,200000.0,22000.0,SUV,Hybride léger essence,Automatique,8 cv,6.2024,no,hybride,2024.0
GWM,Haval H6,89000.0,85000.0,SUV,Essence,Automatique,8 cv,4.2022,no,essence,2022.0
Mercedes-Benz,Classe A,93500.0,200000.0,Compacte,Diesel,Automatique,6 cv,2.2019,no,diesel,2019.0
Chery,Tiggo 8 Pro,91000.0,11000.0,SUV,Essence,Automatique,11 cv,7.2023,no,essence,2023.0
Mercedes-Benz,Classe C,99000.0,140000.0,Berline,Essence,Automatique,8 cv,5.2017,no,essence,2017.0
KIA,Sportage,78000.0,90000.0,SUV,Essence,Automatique,8 cv,7.2018,no,essence,2018.0
Toyota,C-HR,89500.0,57000.0,SUV,Essence,Automatique,6 cv,5.2023,no,essence,2023.0
Renault,Captur,36000.0,200000.0,SUV,Essence,Manuelle,5 cv,11.2016,no,essence,2016.0
Volkswagen,Golf 8,180000.0,15000.0,Compacte,Essence,Automatique,8 cv,4.2024,no,essence,2024.0
Mahindra,KUV 100,33000.0,80000.0,SUV,Essence,Manuelle,5 cv,10.2022,no,essence,2022.0
KIA,Sportage,93000.0,126000.0,SUV,Hybride léger diesel,Automatique,7 cv,3.2021,no,hybride,2021.0
KIA,Sportage,92000.0,88000.0,SUV,Essence,Automatique,8 cv,7.2021,no,essence,2021.0
BMW,Série 3,69000.0,177000.0,Berline,Essence,Automatique,7 cv,9.2015,no,essence,2015.0
Ford,Ranger Raptor,195000.0,45000.0,Pick up,Diesel,Automatique,7 cv,10.2021,no,diesel,2021.0
GWM,Haval H6,61000.0,125000.0,SUV,Essence,Automatique,9 cv,5.2018,no,essence,2018.0
Volkswagen,Golf 6,42000.0,206000.0,Compacte,Essence,Automatique,7 cv,5.2012,no,essence,2012.0
Volkswagen,Jetta,37500.0,200000.0,Berline,Essence,Automatique,7 cv,7.2013,no,essence,2013.0
KIA,Sportage,136000.0,17000.0,SUV,Essence,Automatique,10 cv,7.2023,no,essence,2023.0
KIA,Seltos,115000.0,1000.0,SUV,Essence,Automatique,8 cv,10.2024,no,essence,2024.0
Mercedes-Benz,Classe C coupé,125000.0,96000.0,Coupé,Essence,Automatique,9 cv,1.2016,no,essence,2016.0
Mercedes-Benz,Classe C,85000.0,150000.0,Berline,Essence,Automatique,9 cv,4.2016,no,essence,2016.0
Toyota,Hilux Double Cabine,290000.0,3000.0,Pick up,Diesel,Automatique,8 cv,3.2024,no,diesel,2024.0
Toyota,RAV 4,102000.0,200000.0,SUV,Hybride essence,Automatique,9 cv,3.2020,no,hybride,2020.0
GWM,Haval Jolion,79000.0,65000.0,SUV,Essence,Automatique,9 cv,8.2021,no,essence,2021.0
Mercedes-Benz,GLC Coupé,185000.0,150000.0,SUV,Diesel,Automatique,11 cv,5.2018,no,diesel,2018.0
Mercedes-Benz,Classe E,155000.0,80000.0,Berline,Essence,Automatique,11 cv,2.2020,no,essence,2020.0
GWM,Haval H2,59000.0,60000.0,SUV,Essence,Automatique,9 cv,3.2021,no,essence,2021.0
Nissan,Qashqai,68000.0,90000.0,SUV,Essence,Automatique,6 cv,12.2019,no,essence,2019.0
Mercedes-Benz,GLC,145000.0,105000.0,SUV,Essence,Automatique,12 cv,1.2018,no,essence,2018.0
Volkswagen,Golf 7,58000.0,220000.0,Compacte,Essence,Manuelle,5 cv,7.2015,no,essence,2015.0
Toyota,C-HR,93500.0,65000.0,SUV,Essence,Automatique,6 cv,9.2022,no,essence,2022.0
Volkswagen,Taigo,69500.0,95000.0,SUV,Essence,Manuelle,5 cv,8.2022,no,essence,2022.0
BMW,X1,119000.0,68000.0,SUV,Essence,Automatique,8 cv,1.2022,no,essence,2022.0
